,site,length,neff
3441,5ls3_B_Zn_3819_OK,245,11.0
3442,5lsc_B_Zn_7753_OK,235,9.5
3443,5lsv_A_Zn_2121_OK,232,3.2999999523162837
3444,5lww_A_Zn_4504_OK,550,9.800000190734863
3445,5lww_A_Zn_4508_OK,550,9.800000190734863
3446,5lyd_A_Zn_2451_OK,305,9.800000190734863
3447,5lyd_A_Zn_2452_OK,305,9.800000190734863
3448,5lyi_A_Zn_2455_OK,305,9.800000190734863
3449,5lyi_A_Zn_2456_OK,305,9.800000190734863
3450,5lyn_A_Zn_2190_OK,133,12.399999618530273
3451,5lyn_B_Zn_2193_OK,133,12.399999618530273
3452,5lyn_B_Zn_2195_OK,133,12.399999618530273
3453,5lzl_C_Zn_31698_OK,336,5.9000000953674325
3454,5m0t_B_Zn_4442_OK,279,10.5
3455,5m11_A_Zn_5681_OK,748,12.100000381469727
3456,5m11_A_Zn_5682_OK,748,12.100000381469727
3457,5m11_A_Zn_5683_OK,748,12.100000381469727
3458,5m11_A_Zn_5684_OK,748,12.100000381469727
3459,5m11_A_Zn_5685_OK,748,12.100000381469727
3460,5m11_A_Zn_5686_OK,748,12.100000381469727
3461,5m11_A_Zn_5687_OK,748,12.100000381469727
3462,5m11_A_Zn_5688_OK,748,12.100000381469727
3463,5m1q_A_Zn_1352_OK,171,9.899999618530273
3464,5mmd_E_Zn_6795_OK,221,10.0
3465,5nhz_B_Zn_6950_OK,230,9.5
3466,5o4f_A_Zn_4086_OK,251,12.199999809265135
3467,5om9_B_Zn_6361_OK,392,8.899999618530273
3468,5t0h_c_Zn_73541_OK,287,9.0
3469,5t1a_A_Zn_3564_OK,444,10.600000381469727
3470,5t7j_A_Zn_1902_OK,232,3.2999999523162837
3471,5t7j_A_Zn_1905_OK,232,3.2999999523162837
3472,5ts5_A_Zn_15178_OK,483,10.899999618530273
3473,5ts5_B_Zn_15253_OK,481,11.100000381469727
3474,5ts5_B_Zn_15255_OK,481,11.100000381469727
3475,5ts5_B_Zn_15256_OK,481,11.100000381469727
3476,5u9t_A_Zn_680_OK,28,1.0
3477,5u9t_A_Zn_681_OK,28,1.0
3478,5u9t_A_Zn_682_OK,28,1.0
3479,5u9t_B_Zn_748_OK,28,1.0
3480,5u9t_C_Zn_682_OK,28,1.0
3481,5u9t_C_Zn_748_OK,28,1.0
3482,5u9t_C_Zn_749_OK,28,1.0
3483,5u9u_B_Zn_758_OK,28,1.0
3484,5ufl_A_Zn_8095_OK,523,6.800000190734862
3485,5up9_A_Zn_8556_OK,172,9.600000381469727
3486,5up9_D_Zn_8556_OK,173,9.399999618530273
3487,5up9_E_Zn_8556_OK,173,9.5
3488,5up9_F_Zn_8556_OK,174,9.399999618530273
3489,5uu7_A_Zn_4916_OK,316,8.5
3490,5uu7_A_Zn_4919_OK,316,8.5
3491,5uuc_A_Zn_4938_OK,316,8.5
3492,5uuc_A_Zn_4939_OK,316,8.5
3493,5uuc_A_Zn_4941_OK,316,8.5
3494,5va4_A_Zn_1971_OK,123,10.800000190734863
3495,5ve9_A_Zn_4150_OK,88,12.5
3496,5vge_A_Zn_3139_OK,275,10.0
3497,5vge_A_Zn_3140_OK,275,10.0
3498,5vkc_B_Zn_2449_OK,144,8.399999618530272
3499,5vkc_B_Zn_2450_OK,144,8.399999618530272
3500,5w8t_A_Zn_6210_OK,319,5.400000095367432
3501,5w8u_A_Zn_6222_OK,319,5.400000095367432
3502,5w8u_A_Zn_6223_OK,319,5.400000095367432
3503,5wcm_A_Zn_4036_OK,263,10.600000381469727
3504,5wcm_A_Zn_4037_OK,263,10.600000381469727
3505,5wo1_A_Zn_3072_OK,88,9.5
3506,5wo1_B_Zn_3072_OK,88,9.600000381469727
3507,5wo1_B_Zn_3105_OK,88,9.600000381469727
3508,5wo1_B_Zn_3149_OK,88,9.600000381469727
3509,5wo1_B_Zn_3151_OK,88,9.600000381469727
3510,5wo1_B_Zn_3155_OK,88,9.600000381469727
3511,5wo1_B_Zn_3158_OK,88,9.600000381469727
3512,5wo1_B_Zn_3161_OK,88,9.600000381469727
3513,5wo1_B_Zn_3163_OK,88,9.600000381469727
3514,5wo2_A_Zn_2973_OK,88,9.699999809265137
3515,5wo2_B_Zn_2973_OK,89,9.5
3516,5wo2_B_Zn_3007_OK,89,9.5
3517,5wo3_A_Zn_2859_OK,90,9.5
3518,5wo3_A_Zn_2865_OK,90,9.5
3519,5wy8_B_Zn_5076_OK,323,12.300000190734865
3520,5xlk_C_Zn_4008_OK,185,8.399999618530272
3521,5xr2_C_Zn_17906_OK,295,8.199999809265138
3522,7mdh_A_Zn_10855_OK,351,9.5
3523,7mdh_A_Zn_10856_OK,351,9.5
3524,7mdh_A_Zn_10857_OK,351,9.5
3525,7mdh_A_Zn_10858_OK,351,9.5
3526,7mdh_B_Zn_10859_OK,360,9.300000190734863
3527,7mdh_B_Zn_10860_OK,360,9.300000190734863
3528,7mdh_B_Zn_10863_OK,360,9.300000190734863
3529,7mdh_B_Zn_10864_OK,360,9.300000190734863
3530,7mdh_C_Zn_10864_OK,352,9.5
3531,7mdh_D_Zn_10868_OK,352,9.5
3532,7mdh_D_Zn_10869_OK,352,9.5
3533,7mdh_D_Zn_10870_OK,352,9.5
3534,8rnt_A_Zn_779_OK,104,8.800000190734863
3535,9icf_A_Zn_2926_OK,327,9.0
3536,9ici_A_Zn_2920_OK,327,9.0
3537,9icv_A_Zn_2920_OK,327,9.0
3538,9icv_A_Zn_2921_OK,327,9.0
